Year,Gini_Index,Education_Spending_%GDP,Unemployment_%,Country_Canada,Country_China,Country_France,Country_Germany,Country_India,Country_Indonesia,Country_Japan,Country_South Africa,Country_UK,Country_USA
2016,-1.0050462775048032,0.13071564430439986,-0.21265838527715183,False,False,False,False,True,False,False,False,False,False
2021,1.6971951383780994,-3.4877870567081475,0.8656559774191143,False,False,False,False,False,False,False,False,False,False
2007,-0.9242450996069684,-1.2911473503318727,-0.9320928112587309,False,False,False,False,False,False,False,False,False,False
2000,-0.39497256455143076,1.075772362756232,0.4590942416919336,False,False,False,False,True,False,False,False,False,False
2001,-0.609121665920183,-0.6547050662251704,-0.42881567774822077,False,False,False,False,True,False,False,False,False,False
2014,-1.8453816926196804,-0.14796207807135356,1.1874060157367339,False,False,False,False,False,False,False,False,False,False
2019,-0.00010973020350185493,-0.17811083912798203,1.2625184718076625,False,False,False,False,False,False,False,False,False,False
2017,-0.0960141891270082,1.0893374513921182e-15,-0.23685941401918745,False,False,False,False,False,False,False,False,False,False
2010,0.08704980244989209,-0.46264896328769745,-0.9162447904215348,False,False,False,False,False,False,False,False,False,False
2009,-0.14870669956266042,-0.3797561587549827,-1.8839836779225276,False,False,False,False,True,False,False,False,False,False
2023,-0.48204145970785583,0.12333522839826763,0.15273822417994354,False,False,False,False,True,False,False,False,False,False
2023,-0.5330351013574768,0.767066540380534,-2.1478210205059445,False,False,False,False,False,False,False,False,False,False
2003,-0.5178499959093451,1.0775487716426184,-0.14997810056702693,False,False,False,False,False,False,False,False,False,True
2004,-0.9517560329629483,-0.3766288697855713,-0.6143334557025159,False,False,False,False,False,False,False,False,False,True
2003,-0.8141844885798559,-0.5453169102330601,0.47750299719281486,False,False,False,False,True,False,False,False,False,False
2012,-0.9368552741834141,-0.20716449731065548,-0.08031077241475644,False,False,False,False,False,False,False,False,False,False
2012,0.43572752604615755,1.2462714002274242,-0.6195877061887828,False,False,False,False,False,False,False,False,False,False
2017,0.1983001536300528,0.6999934513078567,0.761441971530649,False,False,False,False,True,False,False,False,False,False
2023,-0.04948453552027215,-0.5343944042340283,-1.131786859046998,False,False,False,False,False,False,False,False,False,True
2001,1.6515672007150037,-1.6473395169272307,0.48239574361180837,False,False,False,False,False,False,False,False,False,True
2015,-0.8958033444294243,1.0224876003599346,1.9450771826227353,False,False,False,False,False,False,False,False,False,True
2000,0.9201310222810591,1.1326566274098973,0.8751133215236421,False,False,False,False,True,False,False,False,False,False
2018,-0.3045484276719631,-1.153675273597021,-0.46259530989173236,False,False,False,False,False,False,False,False,False,True
2008,0.0660110304458886,-0.5004840922352067,-1.0605859898870296,False,False,False,False,True,False,False,False,False,False
2002,0.5225291621116265,0.796375720059681,0.8449521417707205,False,False,False,False,True,False,False,False,False,False
2006,-0.497741220595209,0.3148848276303337,-1.261568667624845,False,False,False,False,False,False,False,False,False,False
2009,-1.0121619830263384,-2.0204527295876598,-0.06113244695113059,False,False,False,False,False,False,False,False,False,True
2000,-0.8656754954303915,-1.1704716727763607,0.6399069040223165,False,False,False,False,True,False,False,False,False,False
2009,-1.944421819850925,0.5070235980937142,-1.0514408719982071,False,False,False,False,False,False,False,False,False,True
2020,0.4653812311877383,0.1808631624826914,-1.1052827309545363,False,False,False,False,False,False,False,False,False,True
2008,0.44401381794055994,0.5898245584321414,-1.3528558381048732,False,False,False,False,False,False,False,False,False,False
2014,1.3330396610277588,0.7022262971193188,1.4887539033556692,False,False,False,False,False,False,False,False,False,True
2014,0.29496152937139386,0.17350381253275388,1.5902441199158814,False,False,False,False,False,False,False,False,False,False
2002,0.5083963156289774,0.3488133367815995,1.575715955070676,False,False,False,False,True,False,False,False,False,False
2004,-0.14601611209952411,-0.6225289179543507,1.7062665556402101,False,False,False,False,False,False,False,False,False,True
2008,0.3393282324493901,0.04843882211165124,-0.6846574496926101,False,False,False,False,True,False,False,False,False,False
2021,0.8942094101024166,0.2439111700622379,-1.8356297627805203,False,False,False,False,False,False,False,False,False,True
2008,0.08760138721156166,1.6102074291202209,1.594868513406601,False,False,False,False,True,False,False,False,False,False
2022,-0.5365518689580552,-0.8727307291744256,0.839603026630175,False,False,False,False,False,False,False,False,False,True
2006,-0.26919390189892667,0.6465724262146256,0.7611557108813857,False,False,False,False,False,False,False,False,False,True
2023,0.5942325651218864,-0.17703862823407582,-1.0817563864225574,False,False,False,False,False,False,False,False,False,True
2022,-1.051859921020335e-15,0.6670250816830736,0.027692179560538537,False,False,False,False,False,False,False,False,False,True
2011,0.7160983204520737,-0.18175996772399933,0.08839676518214784,False,False,False,False,False,False,False,False,False,True
2008,1.6216633064629975,1.091598826314342,-0.1286054803718663,False,False,False,False,False,False,False,False,False,True
2005,0.7271084852142232,-0.7922327999161246,-0.8966074797286329,False,False,False,False,False,False,False,False,False,True
2022,0.5900333428167053,0.07588365001233743,-1.921738307673078,False,False,False,False,False,False,False,False,False,True
2001,0.2351875200406742,0.3674485938161723,-0.8013803299858424,False,False,False,False,False,False,False,False,False,True
2008,-0.7636137540630827,-0.7321617766347349,-2.868708849323829,False,False,False,False,True,False,False,False,False,False
2016,-0.8441860995345727,0.2352579861552946,-0.469849382888169,False,False,False,False,False,False,False,False,False,False
2000,-0.8531041723116846,0.9243223347002317,-0.6670588866375932,False,False,False,False,False,False,False,False,False,True
2018,0.4191370362369578,-0.12951289372336827,-1.2063584782309007,False,False,False,False,False,False,False,False,False,False
2005,-0.419512729924841,0.6727099898723795,0.3241263721756319,False,False,False,False,False,False,False,False,False,True
2004,-0.09933680154857627,-0.7252723479937844,-0.4020306506306741,False,False,False,False,False,False,False,False,False,True
2001,0.2982723764423309,-1.1394769249520724,-0.3315687186043994,False,False,False,False,True,False,False,False,False,False
2008,-0.8200615308539579,0.6187352696547064,1.2901981069761566,False,False,False,False,True,False,False,False,False,False
2013,-0.5194023948972828,-0.6123230259844205,-0.3802754791374385,False,False,False,False,False,False,False,False,False,False
2003,0.21320463586271085,-1.7088334203611741,0.3757394724531409,False,False,False,False,True,False,False,False,False,False
2003,-0.33192654923323184,-0.8096045970593094,-1.1238099426886263,False,False,False,False,True,False,False,False,False,False
2020,-0.24896458532674007,1.2585711148794623,0.18222648208770476,False,False,False,False,False,False,False,False,False,False
2014,-0.9908067461508407,0.976664020209836,-0.16706087524286356,False,False,False,False,True,False,False,False,False,False
2007,-0.23693856215067866,1.0893374513921182e-15,0.0233030156766319,False,False,False,False,False,False,False,False,False,True
2003,1.3938997584855144,-1.497844571924593,-1.2620924679279077,False,False,False,False,False,False,False,False,False,False
2015,-0.47004304090613874,-0.46519405085146387,-1.1692942740428482,False,False,False,False,False,False,False,False,False,False
2020,-1.092379480950477,0.9572291707735086,-0.4047629562358221,False,False,False,False,False,False,False,False,False,True
2003,0.7774473009881261,-0.2557083618137693,1.2313121038427932,False,False,False,False,True,False,False,False,False,False
2015,0.39126733788420515,-0.24753701261597924,-1.472273012460716,False,False,False,False,False,False,False,False,False,False
2021,0.11526598623952285,-0.6662366680775177,1.5726869577151628,False,False,False,False,False,False,False,False,False,False
2011,-1.2448251422404855,-0.3300698055902883,-0.7563842004052462,False,False,False,False,False,False,False,False,False,True
2015,-1.1186732440062226,0.7678098362089546,0.014070434623123648,False,False,False,False,False,False,False,False,False,True
2018,-1.4390576112979587,0.019996774975889173,0.9112443093150211,False,False,False,False,True,False,False,False,False,False
2007,0.3097082295910348,-0.26172240262743324,-0.4140247348682016,False,False,False,False,False,False,False,False,False,False
2005,0.8322793815190187,0.5747919972551571,-0.30470002390253553,False,False,False,False,True,False,False,False,False,False
2009,0.3396732033573029,0.006589814841729033,1.3443778543467912,False,False,False,False,True,False,False,False,False,False
2004,1.6583506779300878,0.8686989729306156,1.0029832214765457,False,False,False,False,False,False,False,False,False,True
2017,-0.46609150493515283,-0.7308770041608799,0.6166088245270219,False,False,False,False,False,False,False,False,False,False
2009,-0.3610738898269774,0.20329479411290835,-0.20942121694689497,False,False,False,False,False,False,False,False,False,False
2009,0.021064782112110422,0.8072176482330772,-0.14155339903926548,False,False,False,False,False,False,False,False,False,False
2006,-0.2774296084438407,1.4604914414328118,-1.1132546840693514,False,False,False,False,False,False,False,False,False,True
2017,0.3693781050023532,-1.1367340958776546,-0.34423214459752766,False,False,False,False,False,False,False,False,False,True
2000,-0.641707299126726,-0.23411083304072866,-0.0012559263399343494,False,False,False,False,False,False,False,False,False,True
2006,-1.3124027850090698,-1.354831501579325,-0.09977599439797458,False,False,False,False,False,False,False,False,False,True
2020,-1.66290753009201,-1.015213809506203,0.22190567378731563,False,False,False,False,False,False,False,False,False,True
2000,0.35321408265709187,-0.04548906547110223,1.0174716554700645,False,False,False,False,False,False,False,False,False,False
2014,-0.5407083349483603,-2.052494235289607,-1.5416509774999476,False,False,False,False,True,False,False,False,False,False
2003,-1.1123911510271505,0.34779259139972746,-0.6848650906422784,False,False,False,False,False,False,False,False,False,False
2019,-0.6234439029224698,0.4830331312818597,1.0496403895108433,False,False,False,False,True,False,False,False,False,False
2009,1.6606862481821691,-0.13863227988163634,2.33929198495224,False,False,False,False,False,False,False,False,False,True
2022,-1.0602993819283628,-0.8882436708604274,-1.1146378786149262,False,False,False,False,True,False,False,False,False,False
2008,0.5723184169682816,-0.3029850532516202,-0.6771809102612626,False,False,False,False,False,False,False,False,False,False
2001,0.30043708569609806,2.0131528089308492,-1.343845221156271,False,False,False,False,False,False,False,False,False,False
2013,1.1178978112642441,-0.5742423742144172,-2.054070061247119,False,False,False,False,True,False,False,False,False,False
2015,-0.18291842288585144,-0.8366993560870177,0.20081315215276674,False,False,False,False,False,False,False,False,False,True
2000,-1.4595092890493495,-2.332294725287411,0.5128061269257185,False,False,False,False,False,False,False,False,False,True
2001,0.8080100815239534,0.9605879734646166,-0.3593509000936593,False,False,False,False,False,False,False,False,False,False
